time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-08-01T10:34:07.080Z,38.1787,-117.8723,6.2,1.6,ml,17,75.53,0.021,0.14,nn,nn00764879,2020-08-01T10:39:34.159Z,"31 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-08-01T10:32:24.790Z,33.6796667,-116.7831667,11.73,0.92,ml,37,75,0.06555,0.14,ci,ci39326263,2020-08-01T19:38:41.920Z,"9km SW of Idyllwild, CA",earthquake,0.19,0.38,0.154,32,reviewed,ci,ci
2020-08-01T10:32:23.470Z,33.9913333,-116.8543333,17.52,0.73,ml,23,58,0.05836,0.12,ci,ci37451717,2020-08-01T19:48:53.264Z,"8km NNE of Banning, CA",earthquake,0.19,0.42,0.14,4,reviewed,ci,ci
2020-08-01T10:32:07.610Z,38.1528,-117.9468,11.9,1,ml,13,71.63,0.015,0.13,nn,nn00764876,2020-08-01T10:35:52.025Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-08-01T10:30:21.750Z,38.1573,-117.9407,15,1.4,ml,16,98.17,0.01,0.19,nn,nn00764872,2020-08-01T10:33:32.868Z,"29 km SSE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-08-01T10:25:46.080Z,38.1617,-117.8953,10.4,1.4,ml,16,73.25,0.024,0.08,nn,nn00764868,2020-08-01T10:31:36.204Z,"31 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-08-01T10:22:47.848Z,60.319,-150.8016,26.1,1.2,ml,,,,0.36,ak,ak0209u33f68,2020-08-04T05:11:18.628Z,"20 km S of Funny River, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-08-01T10:22:09.820Z,38.1685,-117.961,5,1,ml,17,76.95,0.03,0.14,nn,nn00764865,2020-08-01T10:26:33.062Z,"27 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-08-01T10:20:53.050Z,38.1532,-117.9573,13.1,1.2,ml,15,82.98,0.019,0.21,nn,nn00764863,2020-08-01T10:24:52.295Z,"29 km SSE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-08-01T10:15:13.560Z,52.0456666666667,-176.093,8.35,-0.59,ml,5,112,,0.18,av,av91001403,2020-08-04T19:52:02.970Z,"41 km ENE of Adak, Alaska",earthquake,0.76,1.21,0.26545550506404,5,reviewed,av,av
2020-08-01T10:12:36.890Z,38.192,-117.7678,3.3,1.5,ml,21,89.89,0.058,0.14,nn,nn00764859,2020-08-01T10:22:14.327Z,"37 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-08-01T10:09:58.710Z,38.2025,-117.7312,12.9,1.5,ml,18,113.69,0.038,0.08,nn,nn00764857,2020-08-01T10:13:14.909Z,"39 km ESE of Mina, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-08-01T10:09:48.218Z,17.6272,-105.9888,10,4.4,mb,,241,4.941,0.78,us,us6000b7xd,2020-08-01T10:38:53.040Z,"222 km SSW of Emiliano Zapata, Mexico",earthquake,12.3,2,0.033,263,reviewed,us,us
2020-08-01T10:09:08.190Z,38.8336678,-122.7963333,0.32,0.88,md,9,80,0.006655,0.02,nc,nc73436861,2020-08-01T12:03:16.704Z,"6km WNW of Cobb, CA",earthquake,0.28,0.97,,1,automatic,nc,nc
2020-08-01T10:08:18.456Z,60.8246,-144.3139,26.6,1.1,ml,,,,0.36,ak,ak0209u30cvp,2020-08-04T05:11:18.232Z,"77 km S of Chitina, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-08-01T10:08:02.490Z,37.5723333,-118.8221667,4.16,0.55,md,17,233,0.0185,0.02,nc,nc73436866,2020-08-01T16:59:02.519Z,"13km W of Toms Place, CA",earthquake,0.52,0.61,0.237,16,reviewed,nc,nc
2020-08-01T10:03:32.490Z,35.8636667,-117.6733333,9.64,0.27,ml,17,105,0.0861,0.09,ci,ci39326255,2020-08-04T16:56:47.869Z,"22km ESE of Little Lake, CA",earthquake,0.18,0.38,0.253,7,reviewed,ci,ci
2020-08-01T10:03:08.380Z,35.8693333,-117.6623333,12.31,0.57,ml,13,113,0.079,0.16,ci,ci39326247,2020-08-03T13:59:38.187Z,"23km ESE of Little Lake, CA",earthquake,0.58,0.86,0.135,5,reviewed,ci,ci
2020-08-01T09:57:30.080Z,38.1718,-117.9805,1.1,0.8,ml,10,113.58,0.023,0.04,nn,nn00764854,2020-08-01T10:03:53.815Z,"26 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-08-01T09:55:25.920Z,38.1642,-117.9592,6,0.5,ml,14,98.65,0.024,0.11,nn,nn00764851,2020-08-01T09:59:12.716Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-08-01T09:54:07.074Z,58.4333,-138.1427,0,2.7,ml,,,,0.93,ak,ak0209u2orc3,2020-08-04T05:11:17.904Z,"108 km WNW of Elfin Cove, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-08-01T09:44:41.060Z,38.1798,-117.9638,1.1,1.9,ml,19,58.27,0.022,0.21,nn,nn00764848,2020-08-01T09:52:15.427Z,"26 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-08-01T09:42:56.364Z,44.3674,-115.1823,15.87,2.8,ml,,71,0.313,0.42,us,us6000b7x3,2020-08-02T05:07:34.411Z,"25 km NW of Stanley, Idaho",earthquake,2.3,9.1,0.051,50,reviewed,us,us
2020-08-01T09:32:35.440Z,52.0526666666667,-176.100166666667,9.56,-0.39,ml,6,102,,0.2,av,av91001398,2020-08-04T19:29:34.380Z,"41 km ENE of Adak, Alaska",earthquake,0.92,1.2,0.227726723549824,6,reviewed,av,av
2020-08-01T09:32:06.590Z,52.045,-176.092666666667,8.19,-0.49,ml,5,113,,0.18,av,av91001393,2020-08-04T19:25:56.580Z,"41 km ENE of Adak, Alaska",earthquake,0.78,1.26,0.249491542005668,5,reviewed,av,av
2020-08-01T09:29:46.650Z,38.1738,-117.9008,11.5,0.8,ml,11,118.67,0.026,0.06,nn,nn00764847,2020-08-01T09:45:52.256Z,"30 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-08-01T09:27:50.786Z,44.3636,-115.1898,13.84,2.6,ml,,71,0.307,0.59,us,us6000b7wx,2020-08-02T15:13:10.800Z,"25 km NW of Stanley, Idaho",earthquake,2.7,10.2,0.056,42,reviewed,us,us
2020-08-01T09:27:42.270Z,38.7886658,-122.7666702,1.15,0.16,md,7,109,0.01721,0.02,nc,nc73436856,2020-08-01T11:34:03.527Z,"2km NW of The Geysers, CA",earthquake,0.51,1.43,0.09,2,automatic,nc,nc
2020-08-01T09:20:34.970Z,32.644,-115.872,9.24,1.56,ml,35,94,0.04256,0.2,ci,ci39326239,2020-08-04T16:50:00.580Z,"15km SE of Ocotillo, CA",earthquake,0.25,0.47,0.155,28,reviewed,ci,ci
2020-08-01T09:19:52.590Z,38.1863,-117.7498,12.6,1.3,ml,18,122.27,0.028,0.08,nn,nn00764843,2020-08-01T09:31:13.944Z,"38 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-08-01T09:17:17.611Z,-22.965,-13.4987,10,5.5,mww,,61,14.97,0.75,us,us6000b7wu,2020-08-03T17:25:01.040Z,"southern Mid-Atlantic Ridge",earthquake,10.4,1,0.075,17,reviewed,us,us
2020-08-01T09:02:31.400Z,46.1711666666667,-123.1335,25.96,0.99,ml,14,163,0.07106,0.14,uw,uw61664906,2020-08-01T20:01:00.550Z,"9 km NE of Clatskanie, Oregon",earthquake,0.72,0.43,0.0816095323453623,11,reviewed,uw,uw
2020-08-01T08:57:22.980Z,38.7919998,-122.7581635,1.63,0.58,md,9,130,0.03311,0.03,nc,nc73436851,2020-08-01T09:13:04.665Z,"2km N of The Geysers, CA",earthquake,0.37,1.13,0.02,2,automatic,nc,nc
2020-08-01T08:44:50.656Z,-20.6892,-178.4019,573.75,4.9,mb,,101,4.449,0.68,us,us6000b7wg,2020-08-01T09:01:50.040Z,"Fiji region",earthquake,11.4,7.2,0.08,50,reviewed,us,us
2020-08-01T08:42:14.570Z,38.0518333,-118.7343333,4.23,1.59,md,24,112,0.269,0.05,nc,nc73436846,2020-08-04T00:09:05.455Z,"30km SE of Bodie, CA",earthquake,0.25,7.22,0.226,21,reviewed,nc,nc
2020-08-01T08:40:17.440Z,38.2118,-117.5727,7.9,0.4,ml,9,127.32,0.044,0.16,nn,nn00764840,2020-08-01T08:43:51.830Z,"34 km WNW of Tonopah, Nevada",earthquake,,12.3,,,automatic,nn,nn
2020-08-01T08:37:22.495Z,-15.1479,-173.1507,10,4.6,mb,,72,1.809,0.62,us,us6000b7wf,2020-08-01T09:05:18.040Z,"112 km NE of Hihifo, Tonga",earthquake,7.1,1.7,0.114,23,reviewed,us,us
2020-08-01T08:35:19.990Z,52.0651666666667,-176.002166666667,6.76,0.14,ml,5,201,,0.23,av,av91001383,2020-08-04T19:04:31.280Z,"48 km ENE of Adak, Alaska",earthquake,1.06,1.54,0.161762692384748,5,reviewed,av,av
2020-08-01T08:35:01.880Z,19.4488333333333,-155.901333333333,8.88,1.36,md,17,169,,0.1,hv,hv72070122,2020-08-07T00:20:41.910Z,"3 km WSW of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.56,0.101314714452393,10,reviewed,hv,hv
2020-08-01T08:27:41.649Z,35.10983333,-95.54166667,7.73,1.34,ml,32,182,0.1097784577,0.23,ok,ok2020ozux,2020-08-03T17:32:09.272Z,"11 km E of Crowder, Oklahoma",earthquake,,0.7,0.29,13,reviewed,ok,ok
2020-08-01T08:27:22.926Z,66.3306,-157.2833,7.5,1.3,ml,,,,0.54,ak,ak0209u1xkmc,2020-08-04T05:11:17.537Z,"62 km S of Shungnak, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-08-01T08:25:26.779Z,-16.344,-72.6078,79.67,5.1,mww,,139,2.957,0.78,us,us6000b7w3,2020-08-01T20:45:47.695Z,"32 km NNE of Camaná, Peru",earthquake,8,3.3,0.056,31,reviewed,us,us
2020-08-01T08:25:14.590Z,19.1665000915527,-155.464996337891,34.7299995422363,1.78999996,md,45,103,,0.119999997,hv,hv72070102,2020-08-01T08:28:23.440Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.58,0.779999971,0.589999974,8,automatic,hv,hv
2020-08-01T08:22:35.970Z,36.8938333,-121.3106667,4.57,0.68,md,18,112,0.01257,0.17,nc,nc73436836,2020-08-04T00:26:04.581Z,"9km ENE of Hollister, CA",earthquake,0.5,0.66,0.107,11,reviewed,nc,nc
2020-08-01T08:19:26.440Z,52.0298333333333,-175.9895,3.78,-0.49,ml,5,173,,0.29,av,av91001378,2020-08-04T19:02:36.770Z,"47 km ENE of Adak, Alaska",earthquake,1.16,2.76,0.236184270948762,5,reviewed,av,av
2020-08-01T08:18:30.680Z,46.864,-112.5128333,10.48,0.7,ml,7,118,0.112,0.07,mb,mb80454014,2020-08-01T14:21:57.580Z,"16 km SE of Lincoln, Montana",earthquake,0.51,0.82,0.046,2,reviewed,mb,mb
2020-08-01T08:09:31.880Z,33.4763333,-116.7965,6.1,0.5,ml,39,33,0.03609,0.14,ci,ci39326223,2020-08-04T16:18:43.774Z,"7km ENE of Aguanga, CA",earthquake,0.14,0.41,0.102,15,reviewed,ci,ci
2020-08-01T08:09:13.560Z,39.1956667,-123.1103333,3.52,1.42,md,17,114,0.1283,0.09,nc,nc73436831,2020-08-04T02:56:03.237Z,"8km NE of Talmage, CA",earthquake,0.24,2.63,0.134,13,reviewed,nc,nc
2020-08-01T08:06:17.240Z,40.3115,-124.4411667,17.41,1.85,md,17,257,0.07883,0.08,nc,nc73436826,2020-08-04T00:04:07.429Z,"13km W of Petrolia, CA",earthquake,1.67,0.37,0.116,11,reviewed,nc,nc
2020-08-01T08:05:50.204Z,36.9691,-33.0476,10,4.6,mb,,116,6.044,0.61,us,us6000b7w9,2020-08-01T08:49:09.040Z,"Azores Islands region",earthquake,13,1.9,0.089,38,reviewed,us,us
2020-08-01T08:02:27.400Z,52.0655,-176.000166666667,6.69,0.07,ml,5,203,,0.23,av,av91001373,2020-08-04T18:59:59.120Z,"48 km ENE of Adak, Alaska",earthquake,1.09,1.59,0.170366959231073,5,reviewed,av,av
2020-08-01T07:56:36.325Z,-0.0798,122.9192,149.92,4.5,mb,,55,0.966,0.7,us,us6000b7vu,2020-08-01T08:12:21.040Z,"70 km SSW of Gorontalo, Indonesia",earthquake,7.4,6.3,0.111,24,reviewed,us,us
2020-08-01T07:54:24.750Z,38.1698,-117.8265,15.1,0.5,ml,10,84.61,0.004,0.05,nn,nn00764831,2020-08-01T07:58:32.004Z,"34 km SE of Mina, Nevada",earthquake,,3.1,,,automatic,nn,nn
2020-08-01T07:44:46.770Z,38.8313333,-122.9566667,1.5,1.17,md,34,60,0.00832,0.07,nc,nc73436816,2020-08-03T23:53:03.371Z,"6km ENE of Cloverdale, CA",earthquake,0.23,0.2,0.064,5,reviewed,nc,nc
2020-08-01T07:44:42.250Z,33.5961667,-116.8091667,5.83,0.41,ml,23,77,0.0377,0.1,ci,ci39326215,2020-08-04T14:06:54.652Z,"13km WNW of Anza, CA",earthquake,0.19,0.41,0.252,4,reviewed,ci,ci
2020-08-01T07:43:43.870Z,40.5993333,-122.2618333,18.62,1.62,md,18,89,0.07258,0.11,nc,nc73436821,2020-08-02T09:01:05.783Z,"4km NNW of Palo Cedro, CA",earthquake,0.4,0.52,0.147,18,reviewed,nc,nc
2020-08-01T07:40:29.191Z,66.3388,-157.216,6.7,1.4,ml,,,,0.72,ak,ak0209u1ext2,2020-08-04T05:11:17.175Z,"61 km S of Shungnak, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-08-01T07:38:49.170Z,38.1745,-117.8497,7.8,1.4,ml,12,98.03,0.013,0.09,nn,nn00764828,2020-08-01T07:56:12.291Z,"32 km SE of Mina, Nevada",earthquake,,6.5,,,automatic,nn,nn
2020-08-01T07:33:00.550Z,51.9576666666667,-177.0795,2.2,0.21,ml,4,307,,0.11,av,av91001368,2020-08-04T18:57:43.540Z,"32 km WNW of Adak, Alaska",earthquake,1.13,2.17,0.205618310257552,4,reviewed,av,av
2020-08-01T07:29:03.440Z,35.5893333,-117.3938333,7.61,1.17,ml,27,81,0.0558,0.13,ci,ci39326199,2020-08-03T20:42:26.819Z,"20km S of Trona, CA",earthquake,0.2,0.39,0.127,12,reviewed,ci,ci
2020-08-01T07:26:49.390Z,36.4651667,-117.9556667,7.8,2.09,ml,28,74,0.1035,0.16,ci,ci39326191,2020-08-03T20:36:20.108Z,"17km SE of Lone Pine, CA",earthquake,0.2,0.49,0.152,24,reviewed,ci,ci
2020-08-01T07:24:20.650Z,38.1607,-117.9088,2.6,1.1,ml,11,86.68,0.021,0.12,nn,nn00764823,2020-08-01T07:27:52.167Z,"30 km SE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-08-01T07:21:31.080Z,52.0866666666667,-176.160333333333,4.95,0.07,ml,5,261,,0.24,av,av91001363,2020-08-04T18:54:13.670Z,"40 km NE of Adak, Alaska",earthquake,1.42,0.75,0.295938386576569,5,reviewed,av,av
2020-08-01T07:11:51.010Z,35.6291667,-117.4076667,6.92,0.96,ml,23,137,0.06154,0.15,ci,ci39326183,2020-08-03T20:09:44.957Z,"15km S of Trona, CA",earthquake,0.27,0.51,0.167,9,reviewed,ci,ci
2020-08-01T07:08:48.480Z,51.9506666666667,-177.089833333333,2.89,0.17,ml,4,299,,0.14,av,av91001358,2020-08-04T18:51:26.110Z,"32 km WNW of Adak, Alaska",earthquake,0.82,1.22,0.149907238815345,4,reviewed,av,av
2020-08-01T07:00:12.671Z,54.6723,-160.3101,44.99,4.9,mb,,154,0.447,0.96,us,us6000b7ve,2020-08-04T05:11:10.249Z,"74 km S of Sand Point, Alaska",earthquake,7.4,7.1,0.067,71,reviewed,us,us
2020-08-01T06:57:41.100Z,38.1522,-117.9653,8.3,1.4,ml,18,73.58,0.019,0.13,nn,nn00764820,2020-08-01T07:16:52.905Z,"29 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-08-01T06:54:15.320Z,38.1685,-117.8397,12.8,1.1,ml,15,94.75,0.041,0.13,nn,nn00764817,2020-08-01T06:58:52.282Z,"34 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-08-01T06:51:15.787Z,60.6773,-152.0001,78.4,1.1,ml,,,,0.48,ak,ak0209u0vu1l,2020-08-04T05:11:09.871Z,"37 km W of Salamatof, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-08-01T06:50:43.920Z,33.1648333,-116.1033333,10.36,1.01,ml,51,43,0.05492,0.22,ci,ci39326175,2020-08-03T18:55:36.062Z,"4km NE of Ocotillo Wells, CA",earthquake,0.21,0.49,0.166,18,reviewed,ci,ci
2020-08-01T06:47:37.779Z,34.3227,25.8278,10,4.3,mb,,135,1.234,0.61,us,us6000b7v7,2020-08-01T07:17:16.040Z,"Crete, Greece",earthquake,7.3,1.9,0.093,33,reviewed,us,us
2020-08-01T06:44:48.880Z,34.3033333,-118.4491667,9.69,1.15,ml,31,73,0.03225,0.19,ci,ci39326167,2020-08-03T18:35:05.461Z,"0km S of Sylmar, CA",earthquake,0.26,0.57,0.147,16,reviewed,ci,ci
2020-08-01T06:44:00.140Z,47.4315,-121.7875,17.95,0.87,ml,13,92,0.08522,0.14,uw,uw61664896,2020-08-01T19:50:27.800Z,"2 km SW of Wilderness Rim, Washington",earthquake,0.33,0.54,0.197948564244501,8,reviewed,uw,uw
2020-08-01T06:42:08.690Z,52.0713333333333,-176.126833333333,3.39,1.38,ml,7,118,,0.13,av,av91106061,2020-08-04T18:07:59.240Z,"41 km ENE of Adak, Alaska",earthquake,0.37,0.56,0.310078401267841,7,reviewed,av,av
2020-08-01T06:40:48.905Z,59.7977,-152.6213,79.1,2.1,ml,,,,0.6,ak,ak0209u0tjob,2020-08-04T05:11:09.530Z,"44 km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-08-01T06:36:59.410Z,38.7626667,-122.7131667,1.51,0.51,md,20,88,0.009205,0.05,nc,nc73436806,2020-08-05T17:48:02.224Z,"2km SW of Anderson Springs, CA",earthquake,0.29,0.2,0.083,7,reviewed,nc,nc
2020-08-01T06:35:33.350Z,35.9825,-119.7488333,12.37,2.25,md,45,100,0.3191,0.15,nc,nc73436801,2020-08-03T01:39:04.039Z,"19km E of Kettleman City, CA",earthquake,0.38,1.21,0.263,31,reviewed,nc,nc
2020-08-01T06:34:54.182Z,59.022,-137.0988,0,1.9,ml,,,,1.06,ak,ak0209u0s9u2,2020-08-04T05:11:08.966Z,"75 km SW of Covenant Life, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-08-01T06:31:40.439Z,35.3577,69.595,10,4.5,mb,,94,0.932,0.89,us,us6000b7v0,2020-08-01T14:18:58.809Z,"8 km NE of Bāzārak, Afghanistan",earthquake,7.4,1.9,0.131,17,reviewed,us,us
2020-08-01T06:30:46.960Z,34.0248333,-117.0513333,16.99,1.01,ml,49,49,0.09026,0.16,ci,ci39326151,2020-08-03T18:25:48.817Z,"1km SW of Yucaipa, CA",earthquake,0.17,0.37,0.279,21,reviewed,ci,ci
2020-08-01T06:26:48.070Z,33.809,-116.942,13.48,0.61,ml,23,66,0.02158,0.17,ci,ci39326143,2020-08-01T16:25:55.988Z,"3km NNE of San Jacinto, CA",earthquake,0.34,0.66,0.077,10,reviewed,ci,ci
2020-08-01T06:26:40.690Z,37.5463333,-119.0191667,4.44,0.19,md,6,280,0.06372,0.03,nc,nc73436796,2020-08-01T16:56:02.501Z,"11km SSW of Mammoth Lakes, CA",earthquake,1.27,0.95,0.184,6,reviewed,nc,nc
2020-08-01T06:26:33.910Z,58.3908333333333,-154.489666666667,4.64,-0.14,ml,5,269,,0.29,av,av91001353,2020-08-04T18:49:05.430Z,"91 km N of Karluk, Alaska",earthquake,2.07,3.73,0.144101437677271,5,reviewed,av,av
2020-08-01T06:26:27.090Z,32.0523333,-116.2326667,6.86,1.63,ml,18,157,0.2464,0.27,ci,ci37451709,2020-08-01T19:26:48.632Z,"42km ENE of Ensenada, B.C., MX",earthquake,0.56,2.49,0.141,11,reviewed,ci,ci
2020-08-01T06:23:39.730Z,46.8845,-112.5206667,12.34,1.05,ml,13,113,0.1,0.23,mb,mb80453884,2020-08-01T14:16:10.790Z,"14 km ESE of Lincoln, Montana",earthquake,0.65,0.81,0.072,3,reviewed,mb,mb
2020-08-01T06:23:09.730Z,36.2205,-97.2735,7.98,1.94,ml,81,25,0.05039011174,0.24,ok,ok2020ozqu,2020-08-03T14:33:03.980Z,"7 km S of Perry, Oklahoma",earthquake,,0.5,0.23,33,reviewed,ok,ok
2020-08-01T06:18:02.000Z,37.5056667,-113.978,4.86,1.95,ml,13,145,0.1058,0.29,uu,uu60404462,2020-08-04T23:11:12.620Z,"24 km WSW of Enterprise, Utah",earthquake,0.93,1.65,0.181,4,reviewed,uu,uu
2020-08-01T06:14:00.350Z,35.7928333,-117.6031667,13.87,0.75,ml,19,124,0.1324,0.16,ci,ci39326135,2020-08-03T17:58:27.640Z,"18km W of Searles Valley, CA",earthquake,0.31,0.62,0.189,5,reviewed,ci,ci
2020-08-01T06:13:29.050Z,51.9605,-177.077166666667,1.62,-0.04,ml,4,309,,0.09,av,av91001348,2020-08-04T18:44:24.430Z,"31 km WNW of Adak, Alaska",earthquake,0.71,2.19,0.182109637542906,4,reviewed,av,av
2020-08-01T06:06:30.437Z,63.5447,-151.0051,5.6,1.1,ml,,,,0.6,ak,ak0209u0m7yb,2020-08-04T05:11:08.582Z,"35 km E of Denali National Park, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-08-01T06:03:05.650Z,44.492,-110.6345,4.14,1.55,ml,17,52,0.06429,0.13,uu,uu60404457,2020-08-03T15:28:03.550Z,"41 km ESE of West Yellowstone, Montana",earthquake,0.36,0.58,0.198,4,reviewed,uu,uu
2020-08-01T06:00:31.950Z,44.488,-110.6313333,3.28,1.55,md,11,95,0.05969,0.14,uu,uu60023279,2020-08-03T19:39:54.060Z,"42 km ESE of West Yellowstone, Montana",earthquake,0.3,2.31,0.141,5,reviewed,uu,uu
2020-08-01T06:00:10.050Z,44.4936667,-110.6306667,3.97,2.13,ml,19,39,0.06437,0.2,uu,uu60404452,2020-08-03T16:32:51.030Z,"42 km ESE of West Yellowstone, Montana",earthquake,0.31,0.69,0.233,6,reviewed,uu,uu
2020-08-01T05:56:30.150Z,54.1161666666667,-165.971,17.19,-0.66,ml,10,100,,0.2,av,av91001343,2020-08-04T18:24:09.610Z,"12 km W of Akutan, Alaska",earthquake,1.57,0.83,0.443059644613284,9,reviewed,av,av
2020-08-01T05:53:15.760Z,38.8406667,-122.8773333,2.64,-0.06,md,12,120,0.005366,0.05,nc,nc73436791,2020-08-03T23:17:29.046Z,"13km NW of The Geysers, CA",earthquake,0.54,0.74,,1,reviewed,nc,nc
2020-08-01T05:47:11.370Z,37.6256667,-118.9535,5.73,0.76,md,16,97,0.009877,0.03,nc,nc73436786,2020-08-03T21:27:06.391Z,"3km ESE of Mammoth Lakes, CA",earthquake,0.43,0.88,0.26,14,reviewed,nc,nc
2020-08-01T05:39:28.400Z,38.1603,-117.9122,8.8,0.9,ml,13,89.47,0.021,0.06,nn,nn00764809,2020-08-01T06:19:12.003Z,"30 km SE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-08-01T05:38:55.160Z,58.2676666666667,-155.0075,2.72,-0.41,ml,8,166,,0.12,av,av91001338,2020-08-04T18:14:36.680Z,"84 km NNW of Karluk, Alaska",earthquake,0.64,0.72,0.205031224752516,8,reviewed,av,av
2020-08-01T05:35:10.050Z,35.6191667,-117.4686667,10.03,0.54,ml,19,83,0.03302,0.11,ci,ci39326127,2020-08-03T17:49:32.502Z,"18km SSW of Searles Valley, CA",earthquake,0.2,0.35,0.06,3,reviewed,ci,ci
2020-08-01T05:32:52.130Z,19.4671666666667,-155.600666666667,-1.64,1.44,md,42,60,,0.19,hv,hv72069952,2020-08-07T00:37:52.520Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.26,0.21,0.148221173306796,20,reviewed,hv,hv
2020-08-01T05:31:01.700Z,38.1917,-117.7432,13.1,1.6,ml,23,123.39,0.119,0.07,nn,nn00764806,2020-08-01T05:40:33.321Z,"38 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-08-01T05:24:12.127Z,65.9831,-150.9749,0,1.5,ml,,,,1.54,ak,ak0209u04m0r,2020-08-04T05:11:08.230Z,"64 km NW of Rampart, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-08-01T05:23:26.080Z,19.0354995727539,-155.421173095703,36.4700012207031,1.92999995,md,44,247,,0.100000001,hv,hv72069947,2020-08-01T05:26:34.530Z,"17 km ESE of Naalehu, Hawaii",earthquake,0.88,0.699999988,0.959999979,3,automatic,hv,hv
2020-08-01T05:23:05.070Z,38.05,-118.7358333,3.16,2.4,md,28,92,0.2712,0.04,nc,nc73436781,2020-08-03T23:17:02.129Z,"30km SE of Bodie, CA",earthquake,0.25,6.47,0.226,30,reviewed,nc,nc
2020-08-01T05:21:58.450Z,38.1532,-118.0248,2.3,0.8,ml,12,164.66,0.025,0.12,nn,nn00764801,2020-08-01T05:25:11.457Z,"27 km SSE of Mina, Nevada",earthquake,,12.8,,,automatic,nn,nn
2020-08-01T05:16:20.200Z,35.9563333,-117.7101667,3.86,1.04,ml,19,44,0.04923,0.09,ci,ci39326119,2020-08-03T17:45:12.263Z,"18km E of Little Lake, CA",earthquake,0.14,0.29,0.119,11,reviewed,ci,ci
2020-08-01T05:13:09.540Z,38.1702,-117.9642,4.5,0.5,ml,10,145.55,0.028,0.06,nn,nn00764800,2020-08-01T05:23:51.418Z,"27 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-08-01T05:12:06.790Z,35.6528333,-117.4951667,10.43,2.02,ml,37,63,0.07143,0.12,ci,ci39326111,2020-08-03T17:38:28.990Z,"15km SSW of Searles Valley, CA",earthquake,0.13,0.29,0.128,50,reviewed,ci,ci
2020-08-01T05:10:21.400Z,35.6565,-117.3325,2.63,1.26,ml,26,137,0.1178,0.16,ci,ci39326103,2020-08-03T17:29:25.544Z,"13km SSE of Trona, CA",earthquake,0.3,0.37,0.176,13,reviewed,ci,ci
2020-08-01T05:09:10.300Z,35.7473333,-117.5513333,7.27,1.17,ml,31,63,0.1331,0.15,ci,ci39326095,2020-08-03T17:23:52.198Z,"14km W of Searles Valley, CA",earthquake,0.17,0.55,0.136,13,reviewed,ci,ci
2020-08-01T05:08:28.780Z,38.1152,-118.1055,0.6,1.2,ml,11,113.73,0.047,0.42,nn,nn00764794,2020-08-01T05:13:11.959Z,"30 km S of Mina, Nevada",earthquake,,30.1,,,automatic,nn,nn
2020-08-01T05:07:30.360Z,33.5003333,-116.4833333,13.76,0.25,ml,22,123,0.06954,0.12,ci,ci39326087,2020-08-03T17:06:45.870Z,"19km ESE of Anza, CA",earthquake,0.28,0.43,0.076,3,reviewed,ci,ci
2020-08-01T05:04:52.214Z,54.3197,-160.9373,4.62,3.2,ml,,208,0.937,0.67,us,us6000b7ua,2020-08-01T05:28:16.040Z,"116 km SSW of Sand Point, Alaska",earthquake,7.4,11.5,0.077,22,reviewed,us,us
